experiment,run,algorithm,feasible,cost,runtime_ms,expanded_states,nodes,degree,sigma_pct,tank_liters,initial_fuel_liters,efficiency_km_per_liter,seed,source,target,path
exp5_rf_vs_pf,3,pf_astar,True,2576.214330353035,63.2496,2428,100,5,20.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp5_rf_vs_pf,4,pf_astar,True,2576.214330353035,62.6933,2428,100,5,20.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp5_rf_vs_pf,5,pf_astar,True,2576.214330353035,62.5074,2428,100,5,20.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp5_rf_vs_pf,6,pf_astar,True,2576.214330353035,64.9699,2428,100,5,20.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp5_rf_vs_pf,7,pf_astar,True,2576.214330353035,62.9557,2428,100,5,20.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp5_rf_vs_pf,8,pf_astar,True,2576.214330353035,63.2283,2428,100,5,20.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp5_rf_vs_pf,9,pf_astar,True,2576.214330353035,64.5844,2428,100,5,20.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp5_rf_vs_pf,0,rf_astar,True,2186.736704011801,314.049,11755,100,10,20.0,40.0,28.0,10.0,42,N0,N99,N0->N37->N48->N61->N59->N80->N83->N64->N99
exp5_rf_vs_pf,1,rf_astar,True,2186.736704011801,309.3801,11755,100,10,20.0,40.0,28.0,10.0,42,N0,N99,N0->N37->N48->N61->N59->N80->N83->N64->N99
exp5_rf_vs_pf,2,rf_astar,True,2186.736704011801,314.2479,11755,100,10,20.0,40.0,28.0,10.0,42,N0,N99,N0->N37->N48->N61->N59->N80->N83->N64->N99
exp5_rf_vs_pf,3,rf_astar,True,2186.736704011801,309.5007,11755,100,10,20.0,40.0,28.0,10.0,42,N0,N99,N0->N37->N48->N61->N59->N80->N83->N64->N99
exp5_rf_vs_pf,4,rf_astar,True,2186.736704011801,312.6564,11755,100,10,20.0,40.0,28.0,10.0,42,N0,N99,N0->N37->N48->N61->N59->N80->N83->N64->N99
exp5_rf_vs_pf,5,rf_astar,True,2186.736704011801,317.8543,11755,100,10,20.0,40.0,28.0,10.0,42,N0,N99,N0->N37->N48->N61->N59->N80->N83->N64->N99
exp5_rf_vs_pf,6,rf_astar,True,2186.736704011801,313.2865,11755,100,10,20.0,40.0,28.0,10.0,42,N0,N99,N0->N37->N48->N61->N59->N80->N83->N64->N99
exp5_rf_vs_pf,7,rf_astar,True,2186.736704011801,310.2723,11755,100,10,20.0,40.0,28.0,10.0,42,N0,N99,N0->N37->N48->N61->N59->N80->N83->N64->N99
exp5_rf_vs_pf,8,rf_astar,True,2186.736704011801,311.1028,11755,100,10,20.0,40.0,28.0,10.0,42,N0,N99,N0->N37->N48->N61->N59->N80->N83->N64->N99
exp5_rf_vs_pf,9,rf_astar,True,2186.736704011801,313.1795,11755,100,10,20.0,40.0,28.0,10.0,42,N0,N99,N0->N37->N48->N61->N59->N80->N83->N64->N99
exp5_rf_vs_pf,0,pf_astar,True,2167.2354210057424,58.311,1222,100,10,20.0,40.0,28.0,10.0,42,N0,N99,N0->N37->N48->N61->N59->N80->N83->N64->N99
exp5_rf_vs_pf,1,pf_astar,True,2167.2354210057424,58.1463,1222,100,10,20.0,40.0,28.0,10.0,42,N0,N99,N0->N37->N48->N61->N59->N80->N83->N64->N99
exp5_rf_vs_pf,2,pf_astar,True,2167.2354210057424,58.0276,1222,100,10,20.0,40.0,28.0,10.0,42,N0,N99,N0->N37->N48->N61->N59->N80->N83->N64->N99
exp5_rf_vs_pf,3,pf_astar,True,2167.2354210057424,57.653,1222,100,10,20.0,40.0,28.0,10.0,42,N0,N99,N0->N37->N48->N61->N59->N80->N83->N64->N99
exp5_rf_vs_pf,4,pf_astar,True,2167.2354210057424,59.1546,1222,100,10,20.0,40.0,28.0,10.0,42,N0,N99,N0->N37->N48->N61->N59->N80->N83->N64->N99
exp5_rf_vs_pf,5,pf_astar,True,2167.2354210057424,59.6576,1222,100,10,20.0,40.0,28.0,10.0,42,N0,N99,N0->N37->N48->N61->N59->N80->N83->N64->N99
exp5_rf_vs_pf,6,pf_astar,True,2167.2354210057424,58.2947,1222,100,10,20.0,40.0,28.0,10.0,42,N0,N99,N0->N37->N48->N61->N59->N80->N83->N64->N99
exp5_rf_vs_pf,7,pf_astar,True,2167.2354210057424,57.7609,1222,100,10,20.0,40.0,28.0,10.0,42,N0,N99,N0->N37->N48->N61->N59->N80->N83->N64->N99
exp5_rf_vs_pf,8,pf_astar,True,2167.2354210057424,61.6324,1222,100,10,20.0,40.0,28.0,10.0,42,N0,N99,N0->N37->N48->N61->N59->N80->N83->N64->N99
exp5_rf_vs_pf,9,pf_astar,True,2167.2354210057424,57.5828,1222,100,10,20.0,40.0,28.0,10.0,42,N0,N99,N0->N37->N48->N61->N59->N80->N83->N64->N99
exp5_rf_vs_pf,0,rf_astar,True,2032.7885408731047,303.575,10573,100,20,20.0,40.0,28.0,10.0,42,N0,N99,N0->N94->N16->N59->N80->N70->N99
exp5_rf_vs_pf,1,rf_astar,True,2032.7885408731047,300.7191,10573,100,20,20.0,40.0,28.0,10.0,42,N0,N99,N0->N94->N16->N59->N80->N70->N99
exp5_rf_vs_pf,2,rf_astar,True,2032.7885408731047,299.76,10573,100,20,20.0,40.0,28.0,10.0,42,N0,N99,N0->N94->N16->N59->N80->N70->N99
exp5_rf_vs_pf,3,rf_astar,True,2032.7885408731047,302.2955,10573,100,20,20.0,40.0,28.0,10.0,42,N0,N99,N0->N94->N16->N59->N80->N70->N99
exp5_rf_vs_pf,4,rf_astar,True,2032.7885408731047,300.9432,10573,100,20,20.0,40.0,28.0,10.0,42,N0,N99,N0->N94->N16->N59->N80->N70->N99
exp5_rf_vs_pf,5,rf_astar,True,2032.7885408731047,301.3913,10573,100,20,20.0,40.0,28.0,10.0,42,N0,N99,N0->N94->N16->N59->N80->N70->N99
exp5_rf_vs_pf,6,rf_astar,True,2032.7885408731047,304.3308,10573,100,20,20.0,40.0,28.0,10.0,42,N0,N99,N0->N94->N16->N59->N80->N70->N99
exp5_rf_vs_pf,7,rf_astar,True,2032.7885408731047,308.8952,10573,100,20,20.0,40.0,28.0,10.0,42,N0,N99,N0->N94->N16->N59->N80->N70->N99
exp5_rf_vs_pf,8,rf_astar,True,2032.7885408731047,295.8925,10573,100,20,20.0,40.0,28.0,10.0,42,N0,N99,N0->N94->N16->N59->N80->N70->N99
exp5_rf_vs_pf,9,rf_astar,True,2032.7885408731047,302.8217,10573,100,20,20.0,40.0,28.0,10.0,42,N0,N99,N0->N94->N16->N59->N80->N70->N99
exp5_rf_vs_pf,0,pf_astar,True,1967.0080242841705,80.568,1129,100,20,20.0,40.0,28.0,10.0,42,N0,N99,N0->N94->N16->N59->N80->N70->N99
exp5_rf_vs_pf,1,pf_astar,True,1967.0080242841705,80.521,1129,100,20,20.0,40.0,28.0,10.0,42,N0,N99,N0->N94->N16->N59->N80->N70->N99
exp5_rf_vs_pf,2,pf_astar,True,1967.0080242841705,80.9044,1129,100,20,20.0,40.0,28.0,10.0,42,N0,N99,N0->N94->N16->N59->N80->N70->N99
exp5_rf_vs_pf,3,pf_astar,True,1967.0080242841705,80.7202,1129,100,20,20.0,40.0,28.0,10.0,42,N0,N99,N0->N94->N16->N59->N80->N70->N99
exp5_rf_vs_pf,4,pf_astar,True,1967.0080242841705,80.9813,1129,100,20,20.0,40.0,28.0,10.0,42,N0,N99,N0->N94->N16->N59->N80->N70->N99
exp5_rf_vs_pf,5,pf_astar,True,1967.0080242841705,80.3892,1129,100,20,20.0,40.0,28.0,10.0,42,N0,N99,N0->N94->N16->N59->N80->N70->N99
exp5_rf_vs_pf,6,pf_astar,True,1967.0080242841705,80.5296,1129,100,20,20.0,40.0,28.0,10.0,42,N0,N99,N0->N94->N16->N59->N80->N70->N99
exp5_rf_vs_pf,7,pf_astar,True,1967.0080242841705,80.4629,1129,100,20,20.0,40.0,28.0,10.0,42,N0,N99,N0->N94->N16->N59->N80->N70->N99
exp5_rf_vs_pf,8,pf_astar,True,1967.0080242841705,81.7655,1129,100,20,20.0,40.0,28.0,10.0,42,N0,N99,N0->N94->N16->N59->N80->N70->N99
exp5_rf_vs_pf,9,pf_astar,True,1967.0080242841705,80.5882,1129,100,20,20.0,40.0,28.0,10.0,42,N0,N99,N0->N94->N16->N59->N80->N70->N99
exp7_variable_vs_full_tank,0,dijkstra,True,4032.0,12.861,1982,100,5,0.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,1,dijkstra,True,4032.0,11.8542,1982,100,5,0.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,2,dijkstra,True,4032.0,13.061,1982,100,5,0.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,3,dijkstra,True,4032.0,12.3951,1982,100,5,0.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,4,dijkstra,True,4032.0,11.8408,1982,100,5,0.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,5,dijkstra,True,4032.0,11.7842,1982,100,5,0.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,6,dijkstra,True,4032.0,11.7584,1982,100,5,0.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,7,dijkstra,True,4032.0,11.7566,1982,100,5,0.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,8,dijkstra,True,4032.0,12.6655,1982,100,5,0.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,9,dijkstra,True,4032.0,13.0114,1982,100,5,0.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,0,full_tank_only_dijkstra,True,4212.0,10.0916,1068,100,5,0.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N33->N99
exp7_variable_vs_full_tank,1,full_tank_only_dijkstra,True,4212.0,10.0832,1068,100,5,0.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N33->N99
exp7_variable_vs_full_tank,2,full_tank_only_dijkstra,True,4212.0,10.0972,1068,100,5,0.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N33->N99
exp7_variable_vs_full_tank,3,full_tank_only_dijkstra,True,4212.0,9.8536,1068,100,5,0.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N33->N99
exp7_variable_vs_full_tank,4,full_tank_only_dijkstra,True,4212.0,10.1326,1068,100,5,0.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N33->N99
exp7_variable_vs_full_tank,5,full_tank_only_dijkstra,True,4212.0,9.9853,1068,100,5,0.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N33->N99
exp7_variable_vs_full_tank,6,full_tank_only_dijkstra,True,4212.0,10.0941,1068,100,5,0.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N33->N99
exp7_variable_vs_full_tank,7,full_tank_only_dijkstra,True,4212.0,10.0017,1068,100,5,0.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N33->N99
exp7_variable_vs_full_tank,8,full_tank_only_dijkstra,True,4212.0,10.0699,1068,100,5,0.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N33->N99
exp7_variable_vs_full_tank,9,full_tank_only_dijkstra,True,4212.0,10.0288,1068,100,5,0.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N33->N99
exp7_variable_vs_full_tank,0,dijkstra,True,3528.0,32.492,3511,100,5,0.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,1,dijkstra,True,3528.0,33.9991,3511,100,5,0.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,2,dijkstra,True,3528.0,31.3426,3511,100,5,0.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,3,dijkstra,True,3528.0,31.1366,3511,100,5,0.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,4,dijkstra,True,3528.0,32.9883,3511,100,5,0.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,5,dijkstra,True,3528.0,31.3016,3511,100,5,0.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,6,dijkstra,True,3528.0,31.8241,3511,100,5,0.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,7,dijkstra,True,3528.0,31.8887,3511,100,5,0.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,8,dijkstra,True,3528.0,31.4805,3511,100,5,0.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,9,dijkstra,True,3528.0,31.3092,3511,100,5,0.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,0,full_tank_only_dijkstra,True,3888.0,28.5138,2753,100,5,0.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N92->N30->N53->N45->N99
exp7_variable_vs_full_tank,1,full_tank_only_dijkstra,True,3888.0,29.0941,2753,100,5,0.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N92->N30->N53->N45->N99
exp7_variable_vs_full_tank,2,full_tank_only_dijkstra,True,3888.0,28.8648,2753,100,5,0.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N92->N30->N53->N45->N99
exp7_variable_vs_full_tank,3,full_tank_only_dijkstra,True,3888.0,28.666,2753,100,5,0.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N92->N30->N53->N45->N99
exp7_variable_vs_full_tank,4,full_tank_only_dijkstra,True,3888.0,28.6661,2753,100,5,0.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N92->N30->N53->N45->N99
exp7_variable_vs_full_tank,5,full_tank_only_dijkstra,True,3888.0,28.8831,2753,100,5,0.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N92->N30->N53->N45->N99
exp7_variable_vs_full_tank,6,full_tank_only_dijkstra,True,3888.0,28.5168,2753,100,5,0.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N92->N30->N53->N45->N99
exp7_variable_vs_full_tank,7,full_tank_only_dijkstra,True,3888.0,28.7112,2753,100,5,0.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N92->N30->N53->N45->N99
exp7_variable_vs_full_tank,8,full_tank_only_dijkstra,True,3888.0,31.0631,2753,100,5,0.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N92->N30->N53->N45->N99
exp7_variable_vs_full_tank,9,full_tank_only_dijkstra,True,3888.0,29.0204,2753,100,5,0.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N92->N30->N53->N45->N99
exp7_variable_vs_full_tank,0,dijkstra,True,3024.0,66.6587,4569,100,5,0.0,60.0,42.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,1,dijkstra,True,3024.0,64.5665,4569,100,5,0.0,60.0,42.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,2,dijkstra,True,3024.0,64.7179,4569,100,5,0.0,60.0,42.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,3,dijkstra,True,3024.0,64.0709,4569,100,5,0.0,60.0,42.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,4,dijkstra,True,3024.0,64.454,4569,100,5,0.0,60.0,42.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,5,dijkstra,True,3024.0,64.2222,4569,100,5,0.0,60.0,42.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,6,dijkstra,True,3024.0,65.761,4569,100,5,0.0,60.0,42.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,7,dijkstra,True,3024.0,67.8236,4569,100,5,0.0,60.0,42.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,8,dijkstra,True,3024.0,64.7772,4569,100,5,0.0,60.0,42.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,9,dijkstra,True,3024.0,67.4278,4569,100,5,0.0,60.0,42.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,0,full_tank_only_dijkstra,True,3060.0,42.311,3849,100,5,0.0,60.0,42.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N52->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,1,full_tank_only_dijkstra,True,3060.0,42.666,3849,100,5,0.0,60.0,42.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N52->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,2,full_tank_only_dijkstra,True,3060.0,42.2183,3849,100,5,0.0,60.0,42.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N52->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,3,full_tank_only_dijkstra,True,3060.0,41.4293,3849,100,5,0.0,60.0,42.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N52->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,4,full_tank_only_dijkstra,True,3060.0,42.1214,3849,100,5,0.0,60.0,42.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N52->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,5,full_tank_only_dijkstra,True,3060.0,41.566,3849,100,5,0.0,60.0,42.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N52->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,6,full_tank_only_dijkstra,True,3060.0,41.9043,3849,100,5,0.0,60.0,42.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N52->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,7,full_tank_only_dijkstra,True,3060.0,44.048,3849,100,5,0.0,60.0,42.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N52->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,8,full_tank_only_dijkstra,True,3060.0,41.6926,3849,100,5,0.0,60.0,42.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N52->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,9,full_tank_only_dijkstra,True,3060.0,41.8719,3849,100,5,0.0,60.0,42.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N52->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,0,dijkstra,True,2520.0,128.1047,5203,100,5,0.0,80.0,56.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,1,dijkstra,True,2520.0,130.9324,5203,100,5,0.0,80.0,56.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,2,dijkstra,True,2520.0,129.7297,5203,100,5,0.0,80.0,56.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,3,dijkstra,True,2520.0,127.9925,5203,100,5,0.0,80.0,56.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,4,dijkstra,True,2520.0,129.9396,5203,100,5,0.0,80.0,56.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,5,dijkstra,True,2520.0,127.1951,5203,100,5,0.0,80.0,56.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,6,dijkstra,True,2520.0,127.3976,5203,100,5,0.0,80.0,56.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,7,dijkstra,True,2520.0,126.4316,5203,100,5,0.0,80.0,56.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,8,dijkstra,True,2520.0,127.4002,5203,100,5,0.0,80.0,56.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,9,dijkstra,True,2520.0,130.2691,5203,100,5,0.0,80.0,56.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,0,full_tank_only_dijkstra,True,2916.0,59.4643,5282,100,5,0.0,80.0,56.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N52->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,1,full_tank_only_dijkstra,True,2916.0,59.698,5282,100,5,0.0,80.0,56.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N52->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,2,full_tank_only_dijkstra,True,2916.0,59.6645,5282,100,5,0.0,80.0,56.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N52->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,3,full_tank_only_dijkstra,True,2916.0,59.9123,5282,100,5,0.0,80.0,56.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N52->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,4,full_tank_only_dijkstra,True,2916.0,60.0904,5282,100,5,0.0,80.0,56.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N52->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,5,full_tank_only_dijkstra,True,2916.0,60.1779,5282,100,5,0.0,80.0,56.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N52->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,6,full_tank_only_dijkstra,True,2916.0,62.2932,5282,100,5,0.0,80.0,56.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N52->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,7,full_tank_only_dijkstra,True,2916.0,62.0526,5282,100,5,0.0,80.0,56.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N52->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,8,full_tank_only_dijkstra,True,2916.0,59.8711,5282,100,5,0.0,80.0,56.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N52->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,9,full_tank_only_dijkstra,True,2916.0,60.3347,5282,100,5,0.0,80.0,56.0,10.0,42,N0,N99,N0->N65->N37->N96->N61->N59->N52->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,0,dijkstra,True,3977.4081007164614,27.493,1984,100,5,5.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N68->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,1,dijkstra,True,3977.4081007164614,27.8575,1984,100,5,5.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N68->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,2,dijkstra,True,3977.4081007164614,27.1968,1984,100,5,5.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N68->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,3,dijkstra,True,3977.4081007164614,26.9404,1984,100,5,5.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N68->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,4,dijkstra,True,3977.4081007164614,27.1351,1984,100,5,5.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N68->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,5,dijkstra,True,3977.4081007164614,27.0495,1984,100,5,5.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N68->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,6,dijkstra,True,3977.4081007164614,26.9882,1984,100,5,5.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N68->N96->N61->N59->N11->N5->N30->N53->N45->N99
exp7_variable_vs_full_tank,7,dijkstra,True,3977.4081007164614,26.9176,1984,100,5,5.0,20.0,14.0,10.0,42,N0,N99,N0->N65->N37->N68->N96->N61->N59->N11->N5->N30->N53->N45->N99
